"TIMEOUT","CIRC_ID","STREAM_ID","LAUNCH","STARTED","USED_AT","COMPLETE_MS","COMPLETE_MS_USEDAT","REQUEST_MS","RESPONSE_MS","DATARREQUEST_MS","DATARESPONSE_MS","DATACOMPLETE_MS","TROUGHPUT_KBproSEC_Download","TROUGHPUT_KBproSEC","PATH"
FALSE,149,314,2014-10-22 04:06:16,2014-10-22 04:16:17,2014-10-22 04:16:25,7821.09,7817.63,0.31,267.75,267.86,481.57,7821.09,677.8556129326,654.6661766027,"$C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $DE1650FC6398258E6B2245D27C2238C3D70535C5, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,150,316,2014-10-22 04:16:16,2014-10-22 04:26:17,2014-10-22 04:26:37,19482.57,19478.85,0.3,379.67,379.8,821.51,19482.57,268.0238879521,262.8030640942,"$697E843986D0F1842692698B96A219A16CA67505, $A0664AE9EA0DC15B5AD516F557476259B5052740, $615EBC4B48F03858FA50A3E23E5AF569D0D2308A"
FALSE,151,318,2014-10-22 04:26:17,2014-10-22 04:36:17,2014-10-22 04:36:27,9142.99,9139.36,0.32,1826.17,1826.3,2024.05,9142.99,699.7696099639,560.0112132983,"$A8530E1099FDEE5109B5F255C72D776A55BB7CC2, $B426BB592E20008B7ED9E9D7AC5651ED8B0EB39E, $EF8AFB7F6A040CBE0ABA2C5A76BE04D84524C56B"
FALSE,152,320,2014-10-22 04:36:17,2014-10-22 04:46:18,2014-10-22 04:47:08,49920.93,49917.42,0.32,369.35,369.47,617.42,49920.93,103.3269252619,102.5628510778,"$9E339307A3A118997B9764082DAF8773E7983E05, $9F0D9F9C6D9470F1CB8594F78F59BBF89E9BBFEC, $9A514CE10E5CDB67397B0B1B0CAF118C3DD9345A"
FALSE,153,322,2014-10-22 04:46:17,2014-10-22 04:56:18,2014-10-22 04:56:33,14541.28,14538.44,0.33,474.43,474.53,824.43,14541.28,363.9788611123,352.108997657,"$20CE3CCCEF6E52473BD567AE87651F5E77172D5E, $632A94DE1C354F67ADFB59E516D1DAB7D8777794, $EC7A768171BBE87E49ABD84B2390DEAAB2818857"
FALSE,154,341,2014-10-22 04:56:18,2014-10-22 05:06:18,2014-10-22 05:06:30,11142.71,11139.16,0.32,974.01,974.12,1295.47,11142.71,503.5116491714,459.506608933,"$CF1216A72C445745807C7935B523B99E55E5E3A3, $4497BF20F7D9F5C727DE83552D14C5E28D8EBBD6, $6A84FCCB65ABEF5C3C64F5B8219895DE4E9FD709"
FALSE,159,357,2014-10-22 05:06:18,2014-10-22 05:16:19,2014-10-22 05:16:32,13009.65,13005.87,0.33,479.08,479.18,945.51,13009.65,408.6040834105,393.5639966652,"$5E8CE1A681A45F52D04E1EAF38B75A123228BBF2, $3C79699D4FBC37DE1A212D5033B56DAE079AC0EF, $EB79F07792A065D3C534063773E83268E069F5EB"
FALSE,163,367,2014-10-22 05:16:18,2014-10-22 05:26:19,2014-10-22 05:26:48,28672.59,28669.65,0.33,705.62,705.73,1085.39,28672.59,183.0738486718,178.5698213892,"$33DB93FB583A7B6170DBD35D95AA5640A2EB7B5A, $22D69D2553C7AEFFACEF1CFB683A59B0C0ABD758, $AEDD0666FFA234BE6FDD24A9C6EA91221A64EEE2"
FALSE,166,369,2014-10-22 05:26:19,2014-10-22 05:36:19,2014-10-22 05:36:24,4417.45,4413.85,0.31,214.01,214.13,379.38,4417.45,1218.0838832464,1159.1199993014,"$26D0DB03073C73ECD3263A93A291197F2F57D449, $5544BFEC46D29441544F23432DE8ED764480476A, $338A647AE5C971B11AE9F506C134468DDD0D201A"
FALSE,167,371,2014-10-22 05:36:19,2014-10-22 05:46:19,2014-10-22 05:46:35,15112.65,15109.12,0.34,702.73,702.86,1795.71,15112.65,355.3139181877,338.796517211,"$E3F98C86C9E01138DD8EA06B1E660A0CDB4B2782, $9E8E20CD0B6F0DD91F320C9149CD51958E4C0357, $E187D52F9EF0630A7E17CC4016EB49DEAB684F42"
FALSE,168,373,2014-10-22 05:46:19,2014-10-22 05:56:20,2014-10-22 05:56:25,4736.68,4733.58,0.33,220.35,220.48,413.23,4736.68,1133.695011871,1081.0012263346,"$F07D15EDF210083E090C965BE52D6BAEB5DA17EA, $9CD77810A49B52A333666689B334447DCAD40591, $B7EC0C02D7D9F1E31B0C251A6B058880778A0CD1"
FALSE,169,375,2014-10-22 05:56:19,2014-10-22 06:06:20,2014-10-22 06:06:29,8417.11,8413.98,0.3,277.57,278.32,598.4,8417.11,629.0862897446,608.3068210647,"$334DF2164322B98FCC567BC444947B74AC92DAEA, $5D41BBE918C4DFEEFD620CAD949DF862A21C5653, $94F400BFAC205F7E99EA2EEBF4D05680EF4E94B9"
FALSE,170,377,2014-10-22 06:06:20,2014-10-22 06:24:07,2014-10-22 06:24:18,10740.36,10737.42,0.33,452.34,452.88,863.37,10740.36,497.6922470484,476.7210262767,"$8B9AD4D3055E9F9A5A027BD98F61583E673FF84B, $BB4EE9D9E88D38622D3F95F7DEC44999737ACD75, $5714542DCBEE1DD9864824723638FD44B2122CEA"
FALSE,171,379,2014-10-22 06:16:20,2014-10-22 06:34:07,2014-10-22 06:34:13,5339.58,5336.05,0.32,611.49,611.61,807.28,5339.58,1082.9169758247,958.9349524335,"$8844D87E9B038BE3270938F05AF797E1D3C74C0F, $4F7914F3E00DCCC0C2230AF56FF03B6C85B4F7E1, $59106020B434183699C11F68A4541DD56A2D7BEC"
FALSE,172,381,2014-10-22 06:34:07,2014-10-22 06:44:07,2014-10-22 06:44:22,14100.72,14097.07,0.32,436.97,437.41,699,14100.72,374.7262882726,363.1103128996,"$C2B5798B2CB63F468BAF0F2192DBEAD71447FDBD, $2BA2C8E96B2590E1072AECE2BDB5C48921BF8510, $82C971ABB5CCCE5D32CDCDB4C9C2F0BFBB7917F0"
FALSE,174,383,2014-10-22 06:34:36,2014-10-22 06:54:08,2014-10-22 06:54:23,14799.45,14796.52,4.23,381.5,381.62,759.87,14799.45,355.1158571682,346.0577596029,"$1E66D5871E04F88057A474750F874DDEC0DC7B40, $5B6A447B49BFE6074089CA3F9EC1D87BAB45C71E, $5C1E076A17578A8D734F977D53D28D409D546773"
FALSE,175,385,2014-10-22 06:54:07,2014-10-22 07:04:08,2014-10-22 07:04:18,9502.29,9498.79,0.32,616.99,617.08,990.54,9502.29,576.2388890744,538.8358125692,"$E0873998BCA56D952E2E33B84B93EE058F2EF087, $7663AD93B561AA11F40982BBDB3D3063AD28E3C7, $29F1020B94BE25E6BE1AD13E93CE19D2131B487C"
FALSE,176,387,2014-10-22 07:04:08,2014-10-22 07:14:08,2014-10-22 07:14:22,13146.93,13143.28,0.34,187.79,187.88,344.95,13146.93,395.0905689372,389.4547530947,"$BAACCB29197DB833F107E410E2BFAE5009EE7583, $906933A309F15D7CF379127078A6791DF9B0C763, $AB217D85D0AC461E98E1270F5AE404E5FD8238C8"
FALSE,177,389,2014-10-22 07:14:08,2014-10-22 07:24:09,2014-10-22 07:24:21,11796.33,11793.07,0.31,460.01,460.12,764.08,11796.33,451.6502625627,434.0445228276,"$D047FE0E4A9F32D78F01071EE4F34BB28E9C1475, $2B77449FBCB1374909A039CBFB4DF4C67144D6C1, $FAEA6ADE36449A7F5C0DEDEF338B0FA640CBE29C"
FALSE,178,391,2014-10-22 07:24:08,2014-10-22 07:34:09,2014-10-22 07:34:17,7546.67,7543.74,0.33,187.6,187.71,374.96,7546.67,695.7509749014,678.4747001307,"$AD368442E9FF33C08C7407DF2DA7DB958F406CE2, $2FA5252437EA4E04D3755B7F18314ED9EA386D95, $EC116BCB80565A408CE67F8EC3FE3B0B02C3A065"
FALSE,179,393,2014-10-22 07:34:09,2014-10-22 07:44:09,2014-10-22 07:44:14,4246.29,4243.23,0.3,250.21,250.27,414.61,4246.29,1281.2758798816,1205.8433567188,"$FC3DD54E1D690D904247F0CACFCE006523A9C409, $BF03E07829DC5D36BEC70ACCA1C5882B0BD963A9, $7C3A4CFF09C1981D41173CDE2A2ADD4A5CA109FD"
FALSE,180,404,2014-10-22 07:44:09,2014-10-22 07:54:10,2014-10-22 07:54:23,13012.75,13009.3,0.32,261.69,261.79,530.01,13012.75,401.5383029437,393.4698421503,"$ABF33FCBBDCE9771E6AB40258B56B1652C89A0F6, $07BF1C108696F43BD06EF538E09F511D72659FFB, $23E81E980C6177C1D6B156A191407CD843337926"
FALSE,183,409,2014-10-22 07:54:09,2014-10-22 08:04:10,2014-10-22 08:04:16,5646.8,5643.82,0.33,260.04,260.13,464.66,5646.8,950.4944751131,906.7609064686,"$DFAA85FA163F9936511C6C8A4C33E625FAF53E19, $B37B9EE1BB199EB4215D93309C335B4C341FAE76, $35961469646A623F9EE03B7B45296527A624AAFD"
FALSE,185,411,2014-10-22 08:04:10,2014-10-22 08:14:10,2014-10-22 08:14:24,13247.82,13244.32,0.33,560.82,560.95,1000.86,13247.82,403.566864547,386.4884225989,"$21BD1F2F0E4C508A161BA844B00A5D700C91ABD5, $D42EE35F9B62769E782DEA2FC6358ABFAFE7DB66, $C974508A98446F36169FB248655BCD50DF17F14C"
FALSE,186,413,2014-10-22 08:14:10,2014-10-22 08:24:11,2014-10-22 08:24:20,8867.03,8863.54,0.32,544.87,544.97,804.76,8867.03,615.2326428813,577.4410438805,"$FC9AC8EA0160D88BCCFDE066940D7DD9FA45495B, $FF06E7A068A1CA66CE593DCE85E2477807C48302, $1220F0F20E80D348244C5F3B6D126DAA0A446DFD"
FALSE,187,415,2014-10-22 08:24:10,2014-10-22 08:34:11,2014-10-22 08:40:35,383465.95,383462.22,0.31,1019.19,1019.25,1497.74,383465.95,13.3874866969,13.351913563,"$104A9453FD93BDBEAE9E2024898266AD2051A1BD, $A8A90469E21231FB3EDB262EAA9D714F001F44A0, $1D1D1A7C5218BE0507134FB3A27ADD6C9155E073"
FALSE,188,432,2014-10-22 08:34:11,2014-10-22 08:48:05,2014-10-22 08:48:14,8693.28,8690.43,0.33,427.63,428.1,758.44,8693.28,619.4664674199,588.9834267808,"$FD8A91FE9598919D2A2C2136882CDD2012FD2924, $B4AEBC8E08D1E5B6740B66BE3DAD1A84DF9F359A, $4F215EB01DE79196D6E39FCEEBA7ED43C76C3272"
FALSE,191,441,2014-10-22 08:44:11,2014-10-22 08:58:05,2014-10-22 08:58:15,9366.8,9363.25,0.32,334.5,334.66,601.86,9366.8,566.8644214264,546.6301119179,"$D7C5AAE76F68CB378E8130475F306D68DC03E968, $ED4DFC75F330AEE8064353147E6780294B2F350C, $BCEDF6C193AA687AE471B8A22EBF6BC57C2D285E"
FALSE,193,443,2014-10-22 08:58:05,2014-10-22 09:08:05,2014-10-22 09:08:14,8026.12,8022.37,0.31,292.76,292.89,579.65,8026.12,662.0777303107,637.9423982505,"$DA01B8894CC1D0D55FDCB90547415240F1A197AE, $D64366987CB39F61AD21DBCF8142FA0577B92811, $575B40EF095A0F2B13C83F8485AFC56453817ABF"
FALSE,194,445,2014-10-22 09:08:05,2014-10-22 09:18:06,2014-10-22 09:18:16,9804.08,9801.08,0.31,256.5,256.62,404.59,9804.08,536.268012901,522.24791685,"$BB4EE9D9E88D38622D3F95F7DEC44999737ACD75, $3EDDD0B6FE6C021CE7994ABC5434407187840279, $722B4DF4848EC8C15302C7CF75B52C65BAE3843A"
FALSE,195,447,2014-10-22 09:18:05,2014-10-22 09:28:06,2014-10-22 09:28:12,5504.76,5501.14,0.33,194.23,194.62,340.07,5504.76,964.1928323137,930.1588695552,"$5F611F08EC4270DE0C69D42C03B66C8F170B5EE8, $34E627190284820BD6755D6D0BB42ECD4E863875, $35961469646A623F9EE03B7B45296527A624AAFD"
FALSE,196,449,2014-10-22 09:28:06,2014-10-22 09:38:06,2014-10-22 09:38:14,7143.38,7140.28,0.35,320.78,320.89,489.15,7143.38,750.4600305043,716.7828714093,"$D43274BF742652D1375CE8A6671007E3665F5A79, $C3046EDC56BE43A5F6DA10D87DCDF9CD1AA34CA5, $AD9B580836C9942317E9B7664EC7B39075DEBB5B"
FALSE,197,461,2014-10-22 09:38:06,2014-10-22 10:06:22,2014-10-22 10:07:08,45743.26,45739.7,0.39,2984.72,2984.83,7725.11,45743.26,119.7424724229,111.9300143649,"$DC6006DE8E535F68FF5C5EE9C24677AB2AF4A56F, $B567E8E39641F61091C1F2CAAAF73D3D1BF9CFE1, $021CD197EF41625F48D599F3D1933A1A953B981B"
FALSE,198,463,2014-10-22 09:48:06,2014-10-22 10:16:22,2014-10-22 10:16:35,12443.3,12439.79,0.32,3413.9,3413.99,3740.94,12443.3,567.0421563799,411.4770909811,"$7D0BFDC6E39EAAC5CE1EE85F18C7F8376FDFE9E2, $1EF0F37AA095BFD5BDAAFBD0B822D629F4E85704, $4F215EB01DE79196D6E39FCEEBA7ED43C76C3272"
