"TIMEOUT","CIRC_ID","STREAM_ID","LAUNCH","STARTED","USED_AT","COMPLETE_MS","COMPLETE_MS_USEDAT","REQUEST_MS","RESPONSE_MS","DATARREQUEST_MS","DATARESPONSE_MS","DATACOMPLETE_MS","TROUGHPUT_KBproSEC_Download","TROUGHPUT_KBproSEC","PATH"
FALSE,122,219,2014-10-22 00:22:54,2014-10-22 00:32:54,2014-10-22 00:53:24,1229232,1229231.92,0.34,485.55,485.63,886.54,1229232,4.1668485251,4.1652034694,"$1B89A79F50A9B3F46A8AB07B14C5662DA3364ED3, $F219786459647B068EDFFB69607476D444D83912, $BE2FD85F72985F1B0F7531A9CE6A20F8E53E7D75, $2935E307D7A760827642420C3A53DB167467ACB7, $543363A9238673DFE92544E18EF426D6A48B75B2, $4C4C145D632DA31C20D4CE10829756F34C0D3EE8"
FALSE,124,230,2014-10-22 00:42:54,2014-10-22 01:00:54,2014-10-22 01:02:14,79780.28,79780.16,0.32,600.06,600.18,1197.25,79780.28,64.6627104939,64.176519114,"$82C6C4A7E7D1F71050367BE156DD313C6D950CE4, $5D1C27912A5ED04535B2F040C4DA34782E8DDDE2, $10B6A20E3F1D0C0742053A19242AB61586A5B9B4, $D1B8AAA98C65F3DF7D8BB3AF881CAEB84A33D8EE, $7F1D228E17AA6F4CEC24A90082CB2D457013C994, $0078FFEABB3B87512DD6701C2930D8FCA128F97D"
FALSE,130,232,2014-10-22 01:11:01,2014-10-22 01:10:54,2014-10-22 01:11:24,29425.39,29424.85,0.34,8257.76,8257.84,8643.13,29425.39,241.8796578715,174.0013975025,"$78981DF616A1332E94A8FF36E53F03EAF8305BE7, $DA01B8894CC1D0D55FDCB90547415240F1A197AE, $9F8EBBCC4FEB814E691F04E2217181A4178C377D, $26BF4179259C3AD83E2BFA0C2263B57534F6A1B6, $A6F64642F6D4C15E62BC421589E013433193055D, $18B6EBAF10814335242ECA5705A04AAD29774078"
FALSE,131,235,2014-10-22 01:21:02,2014-10-22 01:30:55,2014-10-22 01:31:10,14745.39,14744.88,0.34,336.93,337.05,681.65,14745.39,355.3497045101,347.2350347042,"$0E3DE4D738C91A8BB56432EF2DA7C28D4108F4A2, $1ECD73B936CB6E6B3CD647CC204F108D9DF2C9F7, $8E454B25A25FD00C8DADEF6988834C2112B96287, $055AEF1AEFD000EAFE4A55B6638F21EF0B90C81E, $E65E16903DFA45B8402A80B3702B5140F202275D, $B7580D392853F23597E11575F061B8097ADD92B6"
FALSE,129,237,2014-10-22 01:11:01,2014-10-22 01:40:55,2014-10-22 01:41:10,14424.74,14424.14,0.33,683.52,683.58,1207.23,14424.74,372.6032085829,354.953711433,"$78981DF616A1332E94A8FF36E53F03EAF8305BE7, $FDE4CE2E9FC024B0DEACBC35FA5832F9BED4F97D, $4C0E55EFDCBEE8F279706DD1972C9659632B6B38, $611B2C7F33222762B1B0A80EEFBE8C0A1F681072, $22D69D2553C7AEFFACEF1CFB683A59B0C0ABD758, $4024B658462568C7E21A486006BEC60B244E86D8"
FALSE,132,239,2014-10-22 01:40:55,2014-10-22 01:50:55,2014-10-22 01:51:13,17024.17,17023.61,0.32,502.65,502.72,879.24,17024.17,309.9002342821,300.7545452019,"$A6A2369A425F07498D3E87B0EB1FBFB06D2D02BE, $F4E575954C24FC82B112E0CB524A521815122EB7, $BA9B13893B8F9284466AF5A1D61526AC176F0035, $AD368442E9FF33C08C7407DF2DA7DB958F406CE2, $A3407CC403CF39DFA40ED9E1D14A8B54431F6104, $E1E922A20AF608728824A620BADC6EFC8CB8C2B8"
FALSE,133,241,2014-10-22 01:50:55,2014-10-22 02:00:56,2014-10-22 02:01:16,19724.66,19724.78,0.31,644.31,644.43,1119.33,19724.66,268.3405398723,259.5776562985,"$DDD7871C1B7FA32CB55061E08869A236E61BDDF8, $DFAA85FA163F9936511C6C8A4C33E625FAF53E19, $BDA03453DD29A84BEA44FF62C687FE834BB861CE, $05157CC473913C9AFBDDF37A746BF9AC832D3ED3, $154BB4643DE4DFD1FC6CA9098F6EBB944709CA57, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,134,243,2014-10-22 02:00:55,2014-10-22 02:10:56,2014-10-22 02:11:38,41323.88,41323.85,0.31,528.63,528.7,831.42,41323.88,125.5050231076,123.9002134752,"$A9D58B92452E3B8527C45BB0972CA7E7B1A50CFD, $B71CFEB11D541D40D9C6EB74F296BB897AD0903F, $3778B9BD2E858137A4CEA091730E20ED92D21AD2, $8B7F47AE1A5D954A3E58ACDE0865D09DBA5B738D, $C9D104C42C599BD358F71072D3901C245E6D1485, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,135,254,2014-10-22 02:10:56,2014-10-22 02:20:57,2014-10-22 02:21:11,13942.84,13942.02,0.31,377.76,377.89,633.1,13942.84,377.4433659562,367.2218073109,"$AAA6019B8C87367D25FA69CAC9FDD83C3608A57D, $D64366987CB39F61AD21DBCF8142FA0577B92811, $B2CB9E5C80367C9026A806EC4801E22425AA7E8A, $EA5208AFE4749958F7ED6589B296BE5835C3A709, $211636A25BF2CBC9519248374F1740D65C4FA73B, $1EB8BDA15D27B3F9D4A2EDDA58357EA656150075"
FALSE,138,256,2014-10-22 02:20:56,2014-10-22 02:30:57,2014-10-22 02:31:16,18761.14,18761.24,0.29,563.88,564,1079.59,18761.14,281.3628178764,272.9087136416,"$D1B8AAA98C65F3DF7D8BB3AF881CAEB84A33D8EE, $50F8FFC0200E57EBED866D71AE636BB809C365FD, $CE3880F5B98D74EFC0270EA586C6E8C272A62FA7, $18BE989663CF3351F73D33C672BB1C985E0EA5D0, $B15087F4CFA54D60CA84F5DE2069958B697C5845, $745409EAF8F951D3F2B5E128C2C616310F56675D"
FALSE,139,258,2014-10-22 02:30:57,2014-10-22 02:40:57,2014-10-22 02:41:37,39371.92,39371.62,0.32,673.9,674.01,1339.04,39371.92,132.3068863235,130.0429949766,"$47D0C39634514198AF716ADBD7E796748891CBCD, $5052495288A042DB515116CDC659A1C84458A3B3, $C8A35B3769186C11E110D9393E4337D2969938D1, $0D4005513A2B056514F152B2C5CECC26443664AC, $1070DA28A81BF2C112DDF172649CC4C5AB06CD56, $D66CFC4F10979E20AD064C9D16444FCEC455B053"
FALSE,140,260,2014-10-22 02:40:57,2014-10-22 02:50:58,2014-10-22 02:51:19,21007.98,21007.99,0.32,410.82,410.93,821.36,21007.98,248.5792508929,243.7205766794,"$32EE911D968BE3E016ECA572BB1ED0A9EE43FC2F, $75DF14AA364152CE23EBF542152BF1B3155A2FD0, $6B3DB11D1CE31BF32D0762BD29BD73BF516072B9, $B35C5739C8C5AB72094EB2B05738FD1F8EEF6EBD, $EC704E2AEE1F6DA59C29CAAE5D03D10E70511D35, $D3BDECB920E0B7543AD2BA7BF573F7B0F37F7B0F"
FALSE,141,262,2014-10-22 02:50:57,2014-10-22 03:00:58,2014-10-22 03:01:21,22771.91,22771.78,0.34,10400.74,10400.85,10876.26,22771.91,413.8693452144,224.8418250018,"$FD75FFF7F0CA80A48F589FF8945DDE4E7777CCC8, $EFEEFE073FA3D4300C7C5CCF4A9CF915787A6B23, $AC487F8F4F54DB6B5F22842062F5A702DAA818FD, $8E454B25A25FD00C8DADEF6988834C2112B96287, $15CA200E1627B95DF337E52E51673651AE3079B0, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,143,275,2014-10-22 03:01:08,2014-10-22 03:20:58,2014-10-22 03:21:04,5102.94,5103.27,0.33,226.15,226.82,469.46,5102.94,1050.0140993104,1003.4080386728,"$5F611F08EC4270DE0C69D42C03B66C8F170B5EE8, $970BFF917962D5D9F471FF7B8BFC947A53479723, $A5DEF08A1D6075453C6CB856B2F1FA4070D67ECF, $40F32747DA9C12CF59B7CAF2EA0FA918528C993B, $D04A38B3FF456785DB67059A716DDC4B918612B7, $17A522BC05A0D115FC939B0271B8626AAFB1DDFF"
FALSE,144,277,2014-10-22 03:11:08,2014-10-22 03:30:59,2014-10-22 03:36:16,316691.9,316691.88,0.32,476.72,476.85,776.3,316691.9,16.1915126038,16.1671490696,"$EC704E2AEE1F6DA59C29CAAE5D03D10E70511D35, $E17D4BDBB84821AB0C2ABC0221B0C16B6546DA6E, $47B8A2122B924B0E54B3BDEE48DFB86E054BEB36, $63C1904FFE2DCB48B4F0FE8A4551CF53412EA289, $7A9BE6FA78DBB004B2CCB3310B4AA001D4E7C311, $E1E922A20AF608728824A620BADC6EFC8CB8C2B8"
FALSE,148,279,2014-10-22 03:30:58,2014-10-22 03:43:46,2014-10-22 03:45:37,110871.6,110871.74,0.32,820.66,821.28,1745.31,110871.6,46.5241697584,46.1796787125,"$FC9AC8EA0160D88BCCFDE066940D7DD9FA45495B, $82AF458ADD83717D1B2E3DE258D277BD8BB7800B, $92DD0214BC72CB52777E2015230EAD3BE6B2EBB7, $5E8CE1A681A45F52D04E1EAF38B75A123228BBF2, $44A1984018D2B91955E68088B03D8A299E53A548, $654258BBF38A50955ADA42F881E0E59F1CC4FC65"
FALSE,149,281,2014-10-22 03:40:59,2014-10-22 03:53:46,2014-10-22 03:53:55,8628.27,8628.54,0.35,318.34,318.41,585.39,8628.27,616.135595005,593.4221391083,"$7EF04BA28A821D1D87E1544E3768B2CF01193871, $F219786459647B068EDFFB69607476D444D83912, $8B7F47AE1A5D954A3E58ACDE0865D09DBA5B738D, $3F9870E67C699843CC9D42314E03F7225E3A0DF8, $47B8A2122B924B0E54B3BDEE48DFB86E054BEB36, $F65E0196C94DFFF48AFBF2F5F9E3E19AAE583FD0"
FALSE,150,299,2014-10-22 03:53:46,2014-10-22 04:03:46,2014-10-22 04:04:08,21227.18,21227.25,0.32,425.88,426,833.87,21227.18,246.1398601466,241.2038902942,"$5665A3904C89E22E971305EE8C1997BCA4123C69, $7C8B65805D3B5CD10DBF7CD04523396DDCD6AC76, $82E1A8A51DFC5162468E2BDE0359D8BB1D7DF4A4, $49DF4A812362716B5FB3B7B44391172C6402EAEA, $DE134FC8E5CC4EC8A5DE66934E70AC9D70267197, $7C3A4CFF09C1981D41173CDE2A2ADD4A5CA109FD"
FALSE,154,301,2014-10-22 04:03:46,2014-10-22 04:13:47,2014-10-22 04:14:22,34908.4,34907.9,0.32,381.42,381.52,726.4,34908.4,148.2902811216,146.6709188126,"$C3046EDC56BE43A5F6DA10D87DCDF9CD1AA34CA5, $86576CF6AA84496F62C05AFE9F268962A5F0B2BD, $49DF4A812362716B5FB3B7B44391172C6402EAEA, $BDB26EF60A419089CA3AA0891AF1681455285D48, $72BED0367CE8E38A31A188783CE2E77C032CE96E, $4F215EB01DE79196D6E39FCEEBA7ED43C76C3272"
FALSE,155,303,2014-10-22 04:13:46,2014-10-22 04:23:47,2014-10-22 04:24:01,13507.07,13506.55,0.25,561.46,561.57,887.46,13507.07,395.5042889397,379.0678195904,"$515DF9E84845D6759F59FDF6B993B38FFAFB56E8, $6659B2F11D2B83D9B156F9E7F28A4C34105C1142, $C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4, $E65E16903DFA45B8402A80B3702B5140F202275D, $2B77449FBCB1374909A039CBFB4DF4C67144D6C1, $E1E922A20AF608728824A620BADC6EFC8CB8C2B8"
FALSE,156,305,2014-10-22 04:23:47,2014-10-22 04:33:47,2014-10-22 04:34:37,49167.82,49167.82,0.35,799.78,799.89,3395.39,49167.82,105.8552663017,104.1338851185,"$DDE5317A3DCBD13009DEECF6DFA131746E1BA80A, $29FA22A7AEE4D8AAEA5BF9271834642EEDA849D7, $FC9AC8EA0160D88BCCFDE066940D7DD9FA45495B, $CECBA740065BEAD3D16FA99EACAB7569D96E150B, $4EBD2EDF8ED628C739209B6B92D335068C75C72C, $AF657ED27ADF08EDB9E4C7EE90DDA5D2C1D46DFC"
FALSE,157,307,2014-10-22 04:33:47,2014-10-22 04:43:48,2014-10-22 04:44:11,23008.34,23007.69,0.31,631.6,631.69,1251.25,23008.34,228.809911052,222.5310596941,"$DDD18D4FEE59629586095E131B6C72C201EA1E69, $7C8B65805D3B5CD10DBF7CD04523396DDCD6AC76, $1ECD73B936CB6E6B3CD647CC204F108D9DF2C9F7, $CFEC81B97F6C15689ED8451C3DB0F8C399C01724, $66FDD4CD9C048B42650C2617C7FB7A51095CB31D, $61E539F955B365CE5DE2B0014DAEA5713B254382"
FALSE,160,309,2014-10-22 04:43:51,2014-10-22 04:53:48,2014-10-22 04:53:54,5606.47,5606.35,0.34,322.28,322.38,530.62,5606.47,968.9456708525,913.2858125257,"$1C92C8495D7104386C17F63C8F51E2ED070FFC8D, $4A88DD10E136CB1DAB26ABC4C05E914A87E5EF21, $14419131033443AE6E21DA82B0D307F7CAE42BDB, $3F1ED718AA40BBA2FDF06E948DF3859E826FFBD3, $BDB26EF60A419089CA3AA0891AF1681455285D48, $BA4B56F7C00B173964DE2511FA873327A266D7F2"
FALSE,161,311,2014-10-22 04:53:47,2014-10-22 05:03:48,2014-10-22 05:04:30,41229.31,41228.96,0.3,354.63,355.44,658.58,41229.31,125.2633991735,124.1844156384,"$27780F5112DEB64EA65F987079999B9DC055F7C0, $F281727DC522A4731888E4D6737AC555C3BB8C89, $7847B3606934FFD6B421A0C6E0B1A4C74924A9A4, $B69D45E2AC49A81E014425FF6E07C7435C9F89B0, $82DB8B132AC34DF8E91954B68576A0D854674CBC, $44B9D9C24E3C04054AE0A47080CC55461A1AC116"
FALSE,163,313,2014-10-22 05:03:53,2014-10-22 05:13:49,2014-10-22 05:14:28,38999.03,38999.09,0.29,451.68,451.77,896.95,38999.03,132.8239638561,131.2862723251,"$2AE3940EED09A5D13273CD576DC1CCCD80F5306C, $9BF04559224F0F1C3C953D641F1744AF0192543A, $0CFC47351FF8BBDF3BE7A4895FCC0FB499014216, $C309A31AD772FFDD0805C9FECB6D4748A7CBF684, $EEEC602B6887DE706F8584661CFB0B3CBDBDEBDC, $5E87B10B430BA4D9ADF1E1F01E69D3A137FB63C9"
FALSE,164,315,2014-10-22 05:13:48,2014-10-22 05:23:49,2014-10-22 05:25:06,76742.32,76743.21,0.32,673.3,673.4,1200.07,76742.32,67.3073794156,66.7170544872,"$3778B9BD2E858137A4CEA091730E20ED92D21AD2, $B83DC1558F0D34353BB992EF93AFEAFDB226A73E, $502E060EF9C6309CEBE30A02F857C2784962C9BC, $F9C6D6BFAFD5C0224C819F3EE622C58EBA3954B8, $D9C73A49794460516BC977A7AB5248D257F61A79, $CACB5526CA31F48227CE6C934D37D348E67D928D"
FALSE,165,317,2014-10-22 05:23:49,2014-10-22 05:33:49,2014-10-22 05:34:05,15504.54,15504.31,3.27,490.45,490.55,964.19,15504.54,341.0153021517,330.2953664462,"$9C823407CE8D1880F34187E6E2F9CA341B1EB238, $C309A31AD772FFDD0805C9FECB6D4748A7CBF684, $4B8C39A51FD0BE3F91E0A1C3F5AA67A17EC56EB7, $F79EB289E15F60417CE00028E83993DEA30B093E, $0B45375A2CE8065E8A649D52CC35F39D128745A8, $487BF0971475D744AA2951A26AF37EE8CA840111"
FALSE,166,319,2014-10-22 05:33:49,2014-10-22 05:43:49,2014-10-22 05:44:03,13199.79,13199.6,0.34,474.99,475.12,929.75,13199.79,402.3680010118,387.8949516033,"$81FA8416D78F81F453C8272E661477C3D3015710, $D64366987CB39F61AD21DBCF8142FA0577B92811, $499C96CEB20CE44C4A2B7B6AA6CD5B550025FF73, $439C285F46359F18581D1F8FC4D27E6C30C901DB, $654258BBF38A50955ADA42F881E0E59F1CC4FC65, $CA281ADB21093592D797FC3E897448BF342E5832"
FALSE,167,330,2014-10-22 05:43:49,2014-10-22 05:53:50,2014-10-22 05:54:00,9798.36,9798.08,0.32,385.41,385.53,680.42,9798.36,543.9388375902,522.5539178873,"$CD6B850159CFF4C068A8D0F1BA5296AE4EDCAB39, $8E454B25A25FD00C8DADEF6988834C2112B96287, $50528AFA0A6464F7C3E4BFC3F038D17C90A20500, $7489E8EDD0B8B68C8A2CB31D2B56B6572091DA7F, $7C1F6A238E8155AE10CBA88D225CCB94722BF645, $21ABB9584677EEB54514265F24756AD0B04E0EFA"
FALSE,170,332,2014-10-22 05:53:49,2014-10-22 06:03:50,2014-10-22 06:04:02,11422.76,11422.66,0.28,517.38,517.45,911.14,11422.76,469.4961344038,448.239180361,"$A53F5920B86F8190569BDFD59F7818BA73966CC3, $F7D5CFE2F15CF6707679A0763FE88CE04EFB60EB, $9C823407CE8D1880F34187E6E2F9CA341B1EB238, $A8530E1099FDEE5109B5F255C72D776A55BB7CC2, $121ADF3C30928E4BBA28F22261E11FF76A11A79E, $B035D07FB91EF419D00B0E2CEFEDD9A163EC4E1B"
FALSE,172,334,2014-10-22 06:13:50,2014-10-22 06:21:37,2014-10-22 06:21:48,10827.73,10827.4,0.35,390.3,390.9,701.8,10827.73,490.5703630893,472.8751569062,"$B721D56F47F66C3E1B1F69D9D8E8578BCDED5143, $D7EBC3E592A6BC3F9DDCB471185BC28C038BCCE7, $2FA5252437EA4E04D3755B7F18314ED9EA386D95, $FC9AC8EA0160D88BCCFDE066940D7DD9FA45495B, $3EE7D6BEAE015552C05E6AA40EBBCC69B251EC23, $21ABB9584677EEB54514265F24756AD0B04E0EFA"
FALSE,171,336,2014-10-22 06:03:50,2014-10-22 06:31:37,2014-10-22 06:32:21,43426.96,43426.48,0.33,262.46,262.58,530.37,43426.96,118.6163331257,117.9000210125,"$DEC2B7CECD7CC32A24668AD4D6A68C4BCF476831, $067F9C885BDE11E8C86E95CC7EC45D48C22A85B3, $05E9656297E047CA987D0229480C09E2D5E81509, $4AA98421045E123101DBFB811B141349739E4B4C, $15716BF656E4C9017DD501CE381D71A7E4368635, $53B68AE38217CA86E590592775FC86D948F61C94"
FALSE,174,338,2014-10-22 06:31:38,2014-10-22 06:41:37,2014-10-22 06:41:55,17187.23,17186.97,0.34,488.04,488.14,1012.59,17187.23,306.6034960119,297.9015176009,"$6324886969AC8522D623889CCBEAC0C3F595BEB5, $C2B5798B2CB63F468BAF0F2192DBEAD71447FDBD, $7F1D228E17AA6F4CEC24A90082CB2D457013C994, $5799CEDCA9A31BC095E9A61F882F73CCD54A9F30, $935BABE2564F82016C19AEF63C0C40B5753BA3D2, $2BFEAD86608FDD7CDA4BE302CD86D436A3F3E41E"
FALSE,175,340,2014-10-22 06:41:37,2014-10-22 06:51:38,2014-10-22 06:51:52,13885.77,13885.57,0.32,580.06,580.17,907.12,13885.77,384.8003607944,368.7313769645,"$986A7FE135C6138D2511C6C45AB2B28AA2201057, $3CF4C6996B185090A576DB2170802FE9986F0553, $B83DC1558F0D34353BB992EF93AFEAFDB226A73E, $710BDB6E7F4C143F39E7F62B453380AC4CC3B082, $11C36C62CC8100467BA54AD8A6D65962E16EC058, $6B3209C88923A80A4DF4C86F585ED4A8643DEF89"
FALSE,176,342,2014-10-22 06:51:37,2014-10-22 07:01:38,2014-10-22 07:02:01,22532.45,22532.22,0.34,861.9,862.02,1628.44,22532.45,236.2666340582,227.2312726623,"$704085C3A5F5DBEB60A9E86C95ADD21E3F486580, $90AB1CE329584D694E33D0C56E85C5639027D0BB, $C28A81118AAC57F84CF76BEAA38AD13E8AA056FB, $34E627190284820BD6755D6D0BB42ECD4E863875, $614F1CFFCA6DEBC7CE30512CB6B673C180EEA927, $4F215EB01DE79196D6E39FCEEBA7ED43C76C3272"
FALSE,177,344,2014-10-22 07:01:38,2014-10-22 07:11:38,2014-10-22 07:11:51,12243.51,12243.6,0.32,265.36,265.47,559.17,12243.51,427.4487225081,418.1914242673,"$F4873B3EC3325B81DC36C7E38AD3A5ED12B2F339, $43AF032EE73B4595B8E18037676704DA01212F01, $76FE9AEA6ABBC02037B50FEBE911D6D99F64D239, $FF06E7A068A1CA66CE593DCE85E2477807C48302, $7663AD93B561AA11F40982BBDB3D3063AD28E3C7, $84DAF53B0C5ACDF5ED51E72DAC1940461A788F6E"
FALSE,178,346,2014-10-22 07:11:38,2014-10-22 07:21:39,2014-10-22 07:23:20,100832.18,100832.4,0.33,409.65,409.78,2600.8,100832.18,50.9846453887,50.7776064313,"$E65E16903DFA45B8402A80B3702B5140F202275D, $5ADB18844A1FBC6439B0E621F6365652C007A5B0, $8A30C9E8F5954EE286D29BD65CADEA6991200804, $5FDEE39DF30EBA3B51C4ACE8C51EF51596882810, $F07D15EDF210083E090C965BE52D6BAEB5DA17EA, $EB79F07792A065D3C534063773E83268E069F5EB"
FALSE,179,363,2014-10-22 07:21:38,2014-10-22 07:31:39,2014-10-22 07:32:00,20633.06,20633.41,0.33,703.54,703.63,1213.43,20633.06,256.9065332133,248.1494328274,"$218A246EF49F935720D8C914E152EF9FEE9937FD, $8B1F6820CEEE8213E01C886D245BC6604D5BF494, $2DFA8D880EF54C3A2482148974A9FCBB5CA95226, $79D6A70B5E42DB93563074E8A385EDDB46FBB6DA, $A28EDAE34805B50AD057A42FBB2E2B16045F408B, $C974508A98446F36169FB248655BCD50DF17F14C"
FALSE,182,373,2014-10-22 07:22:03,2014-10-22 07:41:39,2014-10-22 07:42:06,26334.02,26333.61,0.32,683.66,683.78,1229.31,26334.02,199.6082384504,194.427651256,"$218A246EF49F935720D8C914E152EF9FEE9937FD, $169019BFFECBBB9A35878BCF4C7AE1FF37AD8452, $4C0E55EFDCBEE8F279706DD1972C9659632B6B38, $055AEF1AEFD000EAFE4A55B6638F21EF0B90C81E, $8E454B25A25FD00C8DADEF6988834C2112B96287, $7C3A4CFF09C1981D41173CDE2A2ADD4A5CA109FD"
FALSE,186,382,2014-10-22 07:41:39,2014-10-22 07:51:39,2014-10-22 07:52:00,20099.64,20099.64,0.34,682.52,682.63,1269.72,20099.64,263.6863243839,254.7352265401,"$055AEF1AEFD000EAFE4A55B6638F21EF0B90C81E, $78C985D29C4CB104A9E233E698538379335D4558, $5BB51E650366D14C95027DB2F1D7A69BC5B00676, $7F1D228E17AA6F4CEC24A90082CB2D457013C994, $2D225B2F7BD432AA235350909ACBE9A2F707D3EE, $D3BDECB920E0B7543AD2BA7BF573F7B0F37F7B0F"
FALSE,189,384,2014-10-22 07:51:39,2014-10-22 08:01:40,2014-10-22 08:02:04,23734.63,23734.18,0.33,564.67,564.79,2531.07,23734.63,220.9768684545,215.7215768514,"$A9FBC88876B81B7457786D85C475EA6B165DA99F, $C9D104C42C599BD358F71072D3901C245E6D1485, $4BBB5F0B907103FDB0E35BEEE624D59F785962AD, $614F1CFFCA6DEBC7CE30512CB6B673C180EEA927, $046027332520ED08BD21CC45673BA5A19CFE3342, $BC630CBBB518BE7E9F4E09712AB0269E9DC7D626"
FALSE,190,386,2014-10-22 08:01:39,2014-10-22 08:11:40,2014-10-22 08:11:53,12333.15,12332.93,0.32,427.83,427.93,881.55,12333.15,430.0636021452,415.1522149101,"$F2244A8D5DA14359CDA1DAB70F328E62E74E9837, $DA01B8894CC1D0D55FDCB90547415240F1A197AE, $21ABB9584677EEB54514265F24756AD0B04E0EFA, $AF657ED27ADF08EDB9E4C7EE90DDA5D2C1D46DFC, $F1D72F38770799A381165650797A16465EC49522, $93CD9231C260558D77331162A5DC5A4C692F5344"
FALSE,191,388,2014-10-22 08:11:40,2014-10-22 08:21:41,2014-10-22 08:21:50,8933.38,8933.58,0.32,302.44,302.55,605.49,8933.38,593.2218636056,573.1515480502,"$E03A25C5A8A43AC3EB762B357C3FC55218690A97, $91361C96C91204B6BDABBB964C912FF6E9EB4C58, $0EC34BCBDDF05FA055A7753F9154A18B6B12FDAB, $B35C5739C8C5AB72094EB2B05738FD1F8EEF6EBD, $15CA200E1627B95DF337E52E51673651AE3079B0, $7E43F05A970431239898FDDCE014B1BA5134703F"
FALSE,192,390,2014-10-22 08:21:40,2014-10-22 08:31:41,2014-10-22 08:32:26,44552.95,44552.66,0.32,700.46,700.57,1323.87,44552.95,116.7553404765,114.9202592308,"$A62F9AC6E22BE14A0CB888A03BFEF2A9533D3DA2, $20F84E22B9D5185FABA58AFA9EB76F9B1FF5A44F, $2FA5252437EA4E04D3755B7F18314ED9EA386D95, $07AA513F453E580B5FFA6C1188B83EB382FF0C50, $58ED9C9C35E433EE58764D62892B4FFD518A3CD0, $F0A58BAD5259786D8E5BF1483FEFC30ACB674004"
FALSE,193,392,2014-10-22 08:31:41,2014-10-22 08:45:35,2014-10-22 08:45:58,22781.4,22780.75,0.38,560.89,561.41,1003.18,22781.4,230.4232169955,224.7485640229,"$CAE069E1CA2000EDF18ED3B5001EBADD22B8EB04, $A9D465B8FE47847A825A806BC95CF2CC86A60E99, $E7266657DE90C55C14143AE57C11FA8F0BE13FC4, $066E38CB23C3A29208D01A3E76CE5A3F906E3828, $DB65666C334A177E8D4EA5B12E933E16275DEEE7, $AEA43CB1E47BE5F8051711B2BF01683DB1568E05"
FALSE,194,394,2014-10-22 08:41:41,2014-10-22 08:55:35,2014-10-22 08:55:52,16429.42,16429.3,0.33,535,535.11,929.72,16429.42,322.1278150464,311.6422240417,"$680ED7930321099D48E9D54E7BA9FF27F20423D5, $ED943D5D32B3935862916A1BE33E7780DB51DBC6, $DCA566F7A6B72EA30CB0BAED130AFC87C71EC649, $523D242C40E7CDF4D389B8F321EFBA3AEA1B39C0, $3F1ED718AA40BBA2FDF06E948DF3859E826FFBD3, $9BA84E8C90083676F86C7427C8D105925F13716C"
FALSE,195,396,2014-10-22 08:55:35,2014-10-22 09:05:35,2014-10-22 09:05:49,13052.74,13052.37,0.32,622.24,622.3,947.05,13052.74,411.8922932387,392.2643593094,"$8844D87E9B038BE3270938F05AF797E1D3C74C0F, $C8A35B3769186C11E110D9393E4337D2969938D1, $AE72496237379EBF8B9C7557B74144DCB22CD869, $52E473115CD703F0CE2F5EBA34DD6D09215316A8, $35E8B344F661F4F2E68B17648F35798B44672D7E, $0B5E5E70FFEA9C7F9FFD13B8E16916A608F3E9EB"
FALSE,196,398,2014-10-22 09:05:35,2014-10-22 09:15:36,2014-10-22 09:16:24,47830.41,47829.75,0.33,753.96,754.07,1195.34,47830.41,108.7595399111,107.0456281612,"$84F8007D6E33E26EB689E40A65183CBDD5538955, $5665A3904C89E22E971305EE8C1997BCA4123C69, $5533B9DBAD6B5B419A604611925E55AB6B9FBA32, $52FD74164C3D6EDD5000D3F577ABBA93162A3C1E, $D64366987CB39F61AD21DBCF8142FA0577B92811, $F65E0196C94DFFF48AFBF2F5F9E3E19AAE583FD0"
FALSE,197,400,2014-10-22 09:15:35,2014-10-22 09:25:36,2014-10-22 09:25:59,22590.05,22590.08,0.32,471.25,471.46,939.27,22590.05,231.4794512416,226.6516493003,"$30C19B81981F450C402306E2E7CFB6C3F79CB6B2, $82A36C238C0BAD6783720A8C393A6A4B47D5B7EB, $B3E73C44BC02AE4DB309CA209E121B0B025552CE, $F8621B485351AE126A996DFA6AE6A5076F672EB8, $D9D16F90DAAE6B4E41C3F7FB2DE3F119DE7CA31F, $AB217D85D0AC461E98E1270F5AE404E5FD8238C8"
FALSE,198,402,2014-10-22 09:25:36,2014-10-22 09:35:36,2014-10-22 09:35:55,18190.03,18190.1,0.32,754.36,754.47,1233.36,18190.03,293.6527737758,281.477915826,"$0CFC47351FF8BBDF3BE7A4895FCC0FB499014216, $CE73B5351ABE5B94C28BAD6781B4968739210929, $18BE989663CF3351F73D33C672BB1C985E0EA5D0, $DA01B8894CC1D0D55FDCB90547415240F1A197AE, $057AC822621FE3A1A6CB08A7209243B5D53229D9, $D64366987CB39F61AD21DBCF8142FA0577B92811"
